#{"t_start": 1765806367.375224, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.496,140,295.222814
0.0,250,295.309713
0.0,250,295.397053
0.0,250,295.484654
0.7228,77,295.511528
0.0,250,295.598566
0.2152,218,295.674532
0.0,250,298.01963
0.0,250,298.107834
0.0,250,298.195459
0.3232,188,298.262073
0.0,250,298.349676
0.2044,221,298.427114
0.3268,187,298.492639
0.0,250,298.579724
0.0,250,298.666955
