#{"t_start": 1765813717.3128908, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.9676,9,66.193148
0.928,20,66.20073
0.9676,9,66.204255
0.9568,12,66.208955
0.9604,11,66.213185
0.9424,16,66.219294
0.9532,13,66.22437
0.9424,16,66.230589
0.9532,13,66.235595
0.9532,13,66.240625
0.9568,12,66.245269
0.946,15,66.251101
0.9424,16,66.257181
0.9568,12,66.261809
0.964,10,66.265665
0.9532,13,66.270643
0.9316,19,66.277885
0.9532,13,66.282836
0.9568,12,66.287451
0.964,10,66.291249
0.9604,11,66.2955
0.9388,17,66.302032
0.9604,11,66.306275
0.9568,12,66.310919
0.9676,9,66.31458
0.946,15,66.320413
0.9532,13,66.325384
0.9604,11,66.32964
0.946,15,66.335319
0.9496,14,66.340642
0.9424,16,69.03734
0.964,10,69.041638
0.9532,13,69.04747
0.9676,9,69.051295
0.9136,24,69.061364
0.9604,11,69.066117
0.964,10,69.070356
0.9496,14,69.076186
0.964,10,69.080631
0.9568,12,69.085542
0.9388,17,69.092235
0.946,15,69.098109
0.9676,9,69.101759
0.9496,14,69.107192
0.9496,14,69.112663
0.964,10,69.116714
0.9568,12,69.121336
0.9568,12,69.125949
0.9604,11,69.13021
0.964,10,69.134097
0.9496,14,69.139458
0.928,20,69.147241
0.964,10,69.151181
0.9532,13,69.156226
0.964,10,69.160323
0.946,15,69.166636
0.964,10,69.170674
0.9604,11,69.175117
0.946,15,69.181029
0.964,10,69.184989
0.964,10,69.188884
0.9388,17,69.195416
0.964,10,69.199423
0.9568,12,69.204025
0.9604,11,69.208316
0.9388,17,69.214939
0.9712,8,69.218083
0.9604,11,69.222316
0.9388,17,69.228876
0.9568,12,69.233514
0.9604,11,69.237745
0.9712,8,69.240927
0.9604,11,69.24528
0.9532,13,69.25034
0.9316,19,69.257556
0.9676,9,69.261078
0.9568,12,69.265746
0.964,10,69.269683
0.9712,8,69.272821
0.9604,11,69.277126
0.9568,12,69.281825
0.9496,14,69.287241
0.9676,9,69.290817
0.9676,9,69.294347
0.964,10,69.298234
0.9676,9,69.301742
0.9676,9,69.305248
0.9604,11,69.309475
0.9352,18,69.316329
0.9532,13,69.321411
0.9676,9,69.32508
0.9676,9,69.328642
0.9532,13,69.333663
0.9424,16,69.339863
0.9604,11,69.344132
0.9496,14,69.349649
0.9604,11,69.353925
0.964,10,69.357918
0.9568,12,69.362717
0.9604,11,69.367137
0.9208,22,69.375819
0.9496,14,69.381296
0.9424,16,69.387509
0.9676,9,69.390976
0.9496,14,69.39641
0.964,10,69.400261
0.9604,11,69.404515
0.9676,9,69.408001
0.9604,11,69.412277
0.964,10,69.41613
0.9712,8,69.419208
0.9604,11,69.423441
0.9568,12,69.428151
0.964,10,69.431988
0.9604,11,69.436195
0.9568,12,69.440849
0.9604,11,69.445122
0.9388,17,69.45163
0.9316,19,69.45885
0.9244,21,69.466882
0.9604,11,69.471064
0.9568,12,69.475667
0.9568,12,69.480273
0.964,10,69.484178
0.9172,23,69.501787
0.9424,16,69.508674
0.9568,12,69.513562
0.9676,9,69.517536
0.9316,19,69.525057
0.9568,12,69.530317
0.9676,9,69.534041
0.9604,11,69.538477
0.946,15,69.545974
0.946,15,69.552045
0.9676,9,69.555677
0.9676,9,69.559424
0.9604,11,69.564054
0.9568,12,69.568728
0.9532,13,69.573834
0.9352,18,69.580906
0.9676,9,69.584416
0.9676,9,69.587909
0.9712,8,69.591092
0.9496,14,69.596488
0.9532,13,69.601502
