#{"t_start": 1765812232.889657, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.9604,11,71.391612
0.9424,16,71.397787
0.9604,11,71.402856
0.9352,18,71.409962
0.9532,13,71.414946
0.946,15,71.420938
0.9532,13,71.426205
0.9604,11,71.43049
0.9208,22,71.438974
0.9568,12,71.443651
0.9532,13,71.448701
0.964,10,71.452586
0.9568,12,71.457164
0.9604,11,71.461411
0.9568,12,71.466042
0.9496,14,71.471395
0.928,20,71.479056
0.9532,13,71.48406
0.9604,11,71.488328
0.9496,14,71.493724
0.9676,9,71.497149
0.9532,13,71.502162
0.9568,12,71.506821
0.964,10,71.510681
0.9748,7,71.513436
0.9568,12,71.518162
0.9568,12,71.522758
0.964,10,71.52662
0.9496,14,71.532021
0.9496,14,71.537411
0.9712,8,71.540573
0.9388,17,71.547071
0.964,10,71.550941
0.9388,17,71.557398
0.9676,9,71.56094
0.9604,11,71.565152
0.964,10,71.569003
0.9676,9,71.572441
0.9424,16,71.578553
0.9532,13,71.583588
0.9568,12,71.58824
0.9424,16,71.594345
0.9352,18,71.601153
0.9424,16,71.607262
0.9676,9,71.610764
0.9604,11,71.614981
0.9568,12,71.619515
0.9496,14,71.624898
0.9532,13,71.629935
0.91,25,71.639473
0.9604,11,71.643675
0.964,10,71.647521
0.946,15,71.653271
0.9496,14,71.658783
0.9604,11,71.663119
0.9604,11,71.66735
0.964,10,71.671327
0.9676,9,71.674824
0.9604,11,71.679074
0.946,15,71.684787
0.9604,11,71.689038
0.946,15,71.694858
0.9568,12,71.699475
0.9352,18,71.706295
0.9568,12,71.711167
0.9676,9,71.714973
0.9676,9,71.71857
0.9676,9,71.722101
0.9316,19,71.729566
0.9604,11,71.733885
0.964,10,71.73778
0.9352,18,71.744596
0.9676,9,71.748117
0.9604,11,71.75238
0.9676,9,71.755915
0.9712,8,71.759064
0.9712,8,71.762175
0.9676,9,71.765727
0.9568,12,71.770384
0.964,10,71.77425
0.9676,9,71.777772
0.928,20,71.785427
0.964,10,71.789247
0.9604,11,71.79345
0.9712,8,71.796652
0.9712,8,71.79978
0.964,10,71.803688
0.9604,11,71.807935
0.9748,7,71.810702
0.9604,11,71.814976
0.9604,11,71.819217
0.9496,14,71.82455
0.946,15,71.830317
0.964,10,71.834152
0.9604,11,71.838434
0.9604,11,71.842723
0.9532,13,71.84765
0.964,10,71.851524
0.9532,13,71.85652
0.946,15,71.862321
0.9496,14,71.867697
0.9352,18,71.874561
0.9496,14,71.880004
0.928,20,71.887593
0.9424,16,71.893683
0.964,10,71.897517
0.9604,11,71.901743
0.9712,8,71.904878
0.9532,13,71.909905
0.9676,9,71.913349
0.9388,17,71.91992
0.964,10,71.923764
0.9424,16,71.929906
0.9712,8,71.933025
0.9568,12,71.937632
0.9496,14,71.943022
0.9496,14,71.94834
0.9424,16,71.954505
0.9568,12,71.959086
0.9532,13,71.964149
0.9568,12,71.968803
0.9424,16,71.974931
0.9424,16,71.981001
0.9604,11,71.985208
0.964,10,71.989033
0.9604,11,71.993349
0.946,15,71.999042
0.9568,12,72.003932
0.964,10,72.007762
0.9712,8,72.010819
0.9568,12,74.306551
0.946,15,74.312541
0.9424,16,74.318694
0.9496,14,74.324149
0.9676,9,74.327939
0.9568,12,74.332833
0.964,10,74.336724
0.9316,19,74.343985
0.964,10,74.347955
0.9244,21,74.356013
0.9568,12,74.360726
0.9532,13,74.366256
0.9568,12,74.371126
0.9532,13,74.376261
0.9532,13,74.381354
0.9604,11,74.385711
0.9676,9,74.389274
0.9568,12,74.393935
0.9568,12,74.398618
0.9316,19,74.406556
0.9604,11,74.410869
0.9496,14,74.416202
0.9568,12,74.420969
0.9496,14,74.426514
0.9424,16,74.432735
0.9604,11,74.43706
0.9388,17,74.443642
0.946,15,74.449451
0.9388,17,74.455986
0.9676,9,74.459562
0.9424,16,74.465732
0.9568,12,74.470402
