#{"t_start": 1765794352.141351, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0.581641,119,115.832591
0.841797,45,115.8513
0.961328,11,115.856006
0.441016,159,115.923989
0.500781,142,115.983124
0.490234,145,116.045448
0.753906,70,116.073825
0.929688,20,116.081911
0.0,256,116.189197
0.806641,55,116.212222
0.810156,54,116.234052
0.894531,30,116.246611
0.465625,152,116.309609
0.852344,42,116.327098
0.6625,96,116.366066
0.666016,95,116.406416
0.957812,12,116.411426
0.915625,24,116.421304
0.683594,90,116.459404
0.697656,86,116.495278
0.518359,137,116.5523
0.486719,146,119.690295
0.954297,13,119.69689
0.922656,22,119.708631
0.391797,173,119.799466
0.630859,105,119.854214
0.954297,13,119.860292
0.961328,11,119.865438
0.750391,71,119.896379
0.669531,94,119.940165
0.838281,46,119.96058
0.94375,16,119.969163
0.697656,86,120.01081
0.824219,50,120.032532
0.947266,15,120.039018
0.578125,120,120.089801
0.961328,11,120.094576
0.912109,25,120.104896
0.841797,45,120.123353
0.750391,71,120.1533
0.891016,31,120.166037
0.585156,118,120.214487
0.936719,18,120.222455
0.810156,54,120.245926
0.933203,19,120.253811
0.94375,16,120.260591
0.602734,113,120.306504
0.908594,26,120.318274
0.936719,18,120.326046
0.852344,42,120.343507
0.947266,15,120.349897
0.820703,51,120.370793
0.915625,24,120.381123
0.514844,138,120.438101
0.0,256,120.546025
0.869922,37,120.561574
0.806641,55,123.89183
0.782031,62,123.925984
0.803125,56,123.954237
0.954297,13,123.960282
0.592187,116,124.016234
0.954297,13,124.022277
0.947266,15,124.029443
0.0,256,124.138505
0.673047,93,124.179193
0.940234,17,124.186871
0.947266,15,124.193504
0.789062,60,124.22036
0.578125,120,124.274866
0.0,256,124.383931
0.60625,112,124.431661
0.328516,191,124.51155
0.803125,56,124.534897
0.8875,32,124.547974
0.764453,67,124.575961
0.0,256,124.683853
0.947266,15,124.690384
0.796094,58,124.714663
0.813672,53,124.736557
0.296875,200,128.018823
0.704687,84,128.057074
0.901563,28,128.069153
0.954297,13,128.075401
0.922656,22,128.084604
0.592187,116,128.135575
0.908594,26,128.147041
0.332031,190,128.231869
0.908594,26,128.244041
0.915625,24,128.254329
0.409375,168,128.327508
0.472656,150,128.392073
0.954297,13,128.397644
0.950781,14,128.403637
0.532422,133,128.461168
0.785547,61,128.487535
0.912109,25,128.498556
0.954297,13,128.50438
0.592187,116,128.554748
0.954297,13,128.560701
0.905078,27,128.571927
0.412891,167,128.644659
0.648438,100,128.687884
0.585156,118,128.737204
0.785547,61,128.763394
0.929688,20,128.771872
0.444531,158,128.838767
0.880469,34,131.866839
0.883984,33,131.881039
0.423438,164,131.950111
0.687109,89,131.989519
0.532422,133,132.044889
0.817187,52,132.067712
0.0,256,132.176168
0.929688,20,132.184658
0.757422,69,132.21379
0.223047,221,132.305929
0.873437,36,132.321297
0.862891,39,132.337903
0.894531,30,132.350244
0.567578,123,132.40167
0.919141,23,132.411465
0.687109,89,132.448786
0.929688,20,132.456946
0.841797,45,132.475915
0.876953,35,132.490072
0.669531,94,132.529576
0.785547,61,132.554956
0.894531,30,132.567158
0.919141,23,132.57662
0.511328,139,132.634746
0.940234,17,132.641698
0.648438,100,132.684111
0.894531,30,132.696753
0.855859,41,132.713916
0.458594,154,135.831287
0.680078,91,135.869312
0.954297,13,135.874895
0.648438,100,135.918665
0.764453,67,135.947237
0.419922,165,136.017642
0.806641,55,136.040059
0.680078,91,136.078806
0.919141,23,136.088448
0.961328,11,136.093066
0.883984,33,136.106908
0.845313,44,136.125232
0.775,64,136.151666
0.704687,84,136.186904
0.757422,69,136.215431
0.947266,15,136.22179
0.954297,13,136.227332
0.806641,55,136.250264
0.279297,205,136.336565
0.518359,137,136.394424
0.908594,26,136.405373
0.803125,56,136.428903
0.950781,14,136.434804
0.799609,57,136.458711
0.753906,70,136.488801
0.950781,14,136.494661
0.803125,56,136.517874
0.950781,14,136.523829
0.936719,18,136.531409
0.94375,16,136.537906
0.908594,26,136.548477
0.55,128,136.600762
0.873437,36,136.615584
0.282813,204,139.790499
0.180859,233,139.9011
0.905078,27,139.916801
0.528906,134,139.98657
0.275781,206,140.10016
0.94375,16,140.10826
0.743359,73,140.144323
0.384766,175,140.227918
0.961328,11,140.23357
0.736328,75,140.27129
0.462109,153,140.344198
0.799609,57,140.370909
0.919141,23,140.3808
0.824219,50,140.403042
0.736328,75,140.436676
0.845313,44,140.456101
0.680078,91,140.497341
0.690625,88,140.537039
0.929688,20,140.545416
0.929688,20,140.554188
0.880469,34,140.568576
0.722266,79,140.60276
0.521875,136,140.657435
0.950781,14,140.662995
0.187891,231,144.249687
0.876953,35,144.264464
0.349609,185,144.343542
0.627344,106,144.387861
0.637891,103,144.432307
0.0,256,144.534825
0.940234,17,144.541623
0.813672,53,144.562071
0.384766,175,144.630734
0.690625,88,144.665277
0.746875,72,144.693766
0.834766,47,144.711681
0.792578,59,144.734787
0.634375,104,144.775932
0.813672,53,144.796517
0.859375,40,144.812261
0.957812,12,144.816996
0.845313,44,144.833601
0.926172,21,144.841944
0.778516,63,144.867254
0.94375,16,144.873524
0.694141,87,144.909575
0.859375,40,144.925803
0.602734,113,144.970543
0.223047,221,148.281358
0.651953,99,148.324876
0.905078,27,148.336822
0.521875,136,148.401231
0.332031,190,148.482088
0.433984,161,148.546844
0.880469,34,148.559836
0.94375,16,148.566047
0.862891,39,148.581081
0.806641,55,148.603161
0.806641,55,148.624978
0.94375,16,148.631285
0.715234,81,148.663214
0.785547,61,148.686866
0.521875,136,148.74821
0.950781,14,148.754454
0.820703,51,148.77643
0.961328,11,148.780898
0.817187,52,148.801541
0.518359,137,148.858455
0.0,256,148.976334
0.954297,13,148.983273
